Batch,No,Param:max length,Param:max length,Param:max freq,Param:guest word count,All word count,Seed word,Seed word freq,Seed word len,Sum freq of the other words,Sum len of the other words,Freq factor,Count factor,Len factor,Difficulty,The other words
15,362,6,14,10000,16,83,personality,3441,11,409449,525,412890,1328,5775,3.16654E+12,person;personal;reason;points;nearly;easily;relations;parents;parties;israel;plants;poetry;reality;prison;relation;silent;partly;listen;priest;praise;parent;plenty;orleans;taylor;senator;strain;plains;plates;retain;stolen;senior;players;trials;player;penalty;persian;painter;trains;planet;stanley;naples;openly;sailor;oriental;patron;pistol;prints;triple;solitary;layers;learnt;planets;parole;persia;pirate;painters;royalties;portal;learns;pearls;preston;satire;panels;alpine;syrian;treason;patrol;insert;polite;trails;retail;postal;plaster;spiral;planes;apostle;retains;patrons;pilots;arisen;pastor;petals
15,339,6,14,10000,16,85,conservative,3099,12,421814,551,424913,1360,6612,3.82095E+12,service;certain;action;reason;events;section;active;native;centre;entire;secret;increase;recent;notice;version;create;senate;actions;center;eastern;creation;voices;nearest;easier;servant;screen;covers;venice;senator;convert;strain;reaction;victor;retain;senior;trains;actors;creative;escort;enters;traces;natives;veteran;encore;easter;ernest;earnest;notices;centres;coarse;nerves;varies;veterans;creates;tavern;sincere;carson;voters;sector;invest;satire;centers;strive;entries;treason;soviet;converse;insert;ascent;ancestor;retains;converts;revive;contra;trance;erection;teresa;creations;reactions;arisen;seneca;veronica;canoes;covert
15,453,6,14,10000,16,91,descriptions,4907,12,369539,630,374446,1456,7560,4.12166E+12,second;person;period;section;points;direct;process;spirit;persons;direction;sister;prince;description;posted;stories;inside;copies;credit;consider;cities;notice;edition;decision;printed;prison;editions;editor;pointed;stores;princess;stones;priest;inspired;noticed;directions;seconds;prices;spirits;crossed;crisis;doctrine;sections;periods;stored;senior;consisted;priests;copied;escort;consist;resist;insisted;indirect;periodic;decisions;insects;princes;deposit;discretion;precision;respond;editors;considers;prints;indies;deposits;poetic;notices;corpse;inspector;strips;inspire;spider;sector;stripes;insist;preston;doctrines;insert;prisons;scored;sinister;dispose;tossed;prediction;inspect;spends;spices;persist;striped
15,483,6,14,10000,16,90,advertising,5386,11,472379,573,477765,1440,6303,4.33635E+12,instead;reading;garden;native;raised;design;inside;signed;strange;granted;rising;driven;visited;driving;danger;gained;invited;agents;riding;divine;raising;gardens;serving;string;eating;trained;saving;servant;virgin;strain;varied;retain;trading;trains;editing;singer;drives;natives;advise;invite;ranges;arising;dangers;resting;granite;graves;grants;giants;indies;stained;grades;varies;divers;trades;daring;grains;tavern;irving;advent;invest;ranged;resign;seating;residing;satire;tigers;digest;strive;insert;strand;dating;anders;adviser;staring;digits;strained;striving;retains;readings;tearing;vinegar;ardent;arisen;diving;advising;davies;invites;invade;invaders
15,365,6,14,10000,16,89,relationship,3530,12,455963,561,459493,1424,6732,4.40487E+12,another;others;person;personal;reason;points;spirit;relations;parents;parties;israel;plants;prison;relation;silent;hospital;phrase;listen;hearts;priest;parish;praise;honest;parent;orleans;senator;strain;throne;plains;athens;plates;retain;stolen;senior;trials;persian;painter;trains;planet;hostile;naples;historian;sailor;oriental;patron;pistol;prints;polish;triple;shrine;learnt;inspire;planets;parole;persia;pirate;painters;portal;learns;pearls;preston;satire;sophia;panels;alpine;theirs;treason;patrol;ashore;sophie;insert;polite;trails;retail;postal;plaster;spiral;planes;apostle;retains;orphan;patrons;pilots;arisen;pastor;petals;sheila;inherit
15,447,6,14,10000,16,89,presentation,4807,12,444562,587,449369,1424,7044,4.50747E+12,present;person;interest;street;reason;points;station;entire;nation;parents;parties;nations;estate;artist;senate;prison;patient;eastern;instant;priest;nearest;praise;easier;parent;intense;pattern;repeat;protest;senator;intent;strain;retain;patients;senior;patent;persian;painter;trains;enters;operate;pension;internet;patron;easter;ernest;patterns;prints;rotten;pioneer;earnest;traits;tension;tenant;tenants;tennis;insane;transit;patriot;entertain;petite;persia;pirate;painters;strait;patriots;treats;preston;satire;potent;entries;treason;serpent;peters;insert;potter;retains;patrons;transient;penetration;treatise;stanton;pioneers;antoine;attire;teresa;arisen;pastor;repeats
15,367,6,14,10000,16,93,regulations,3549,11,468385,598,471934,1488,6578,4.61932E+12,single;nature;result;strong;longer;reason;relations;region;israel;strange;relation;silent;largest;signal;agents;listen;regions;losing;string;eating;resulting;tongue;angels;relating;orange;orleans;genius;senator;strain;retain;stolen;senior;trials;trains;austin;signature;singular;outline;singer;louise;regulation;ruling;lasting;surgeon;sailor;neutral;oriental;ranges;organs;resting;granite;guinea;grants;giants;urgent;angles;stealing;routes;sterling;sultan;learnt;ignore;grains;insult;resign;seating;guitar;learns;satire;ritual;angelo;triangle;tigers;treason;legion;insert;trails;storage;retail;salute;staring;lounge;ulster;retains;outrage;gloria;tongues;louisa;tearing;argues;arisen;gaston
15,406,6,14,10000,16,92,preservation,4258,12,455069,599,459327,1472,7188,4.86002E+12,present;person;private;reason;events;report;points;native;entire;prevent;parents;parties;version;reports;senate;prison;eastern;priest;rivers;nearest;partner;praise;arrive;easier;repair;pierre;parent;repeat;servant;resort;prisoner;restore;arrest;senator;strain;retain;senior;partners;persian;painter;trains;porter;enters;operate;retire;natives;veteran;patron;easter;ernest;prints;proves;pioneer;earnest;nerves;varies;sierra;repairs;veterans;tavern;voters;persia;invest;prevents;pirate;painters;printer;nearer;preston;satire;reservation;strive;entries;treason;serpent;soviet;peters;insert;proven;airports;retains;traverse;patrons;pioneers;teresa;arisen;pastor;terrain;repeats;norris;anterior
15,312,6,14,10000,16,89,representative,2223,14,418874,591,421097,1424,8274,4.96144E+12,present;interest;private;street;events;native;entire;prevent;parents;parties;estate;artist;senate;patient;eastern;severe;reserve;represent;enterprise;priest;rivers;nearest;partner;praise;preserve;arrive;easier;repair;pierre;parent;pattern;repeat;servant;retreat;arrest;strain;retain;patients;partners;patent;reverse;persian;painter;trains;enters;retire;natives;veteran;easter;ernest;patterns;prints;earnest;traits;nerves;varies;sierra;repairs;veterans;transit;tavern;petite;persia;interpret;invest;prevents;pirate;painters;strait;printer;nearer;treats;satire;restraint;strive;entries;serpent;peters;insert;penetrate;retains;traverse;treatise;attire;teresa;arisen;terrain;repeats
15,459,6,14,10000,16,91,administered,4965,12,485939,591,490904,1456,7092,5.06905E+12,instead;master;entire;raised;remain;inside;minister;indeed;remains;remained;demand;stream;desire;martin;senate;eastern;desert;desired;dreams;nearest;trained;denied;tender;easier;demands;edited;marine;retained;earned;strain;retain;maiden;trains;diameter;seated;enters;resident;madrid;armies;renamed;easter;ernest;reminded;inserted;indies;earnest;destined;stained;termed;remind;tended;admired;merits;detained;trades;amidst;steamer;amended;reside;rested;reminds;inmates;satire;entries;damned;dresden;insert;strand;miners;dreamed;administer;anders;admire;strained;ridden;drained;retains;meridian;metres;resided;mastered;teresa;minded;marines;ardent;arisen;denies;rented;traded;interim
15,301,6,14,10000,16,92,understanding,1357,13,449745,590,451102,1472,7670,5.09305E+12,united;during;nature;instead;turned;running;reading;garden;understand;raised;standing;design;turning;signed;strange;granted;dinner;duties;danger;gained;sending;studied;agents;adding;gardens;string;sudden;eating;trained;ending;genius;strain;retain;guards;trading;argued;trains;guided;austin;signature;singer;suited;guides;ranges;dangers;ensuring;resting;granite;intend;guinea;grants;ruined;giants;urgent;stained;grades;tennis;trades;earning;daring;insane;dennis;grains;ranged;resign;seating;earnings;guitar;guarded;satire;enduring;tigers;digest;insert;strand;dating;anders;staring;intends;strained;ridden;drained;retains;readings;tearing;argues;ensuing;ardent;arisen;traded;stunned
15,409,6,14,10000,16,91,considerably,4300,12,530328,566,534628,1456,6792,5.28702E+12,second;social;island;reason;beyond;nearly;closed;raised;easily;consider;ireland;israel;bodies;ladies;soldier;sacred;daniel;berlin;closer;orleans;secondary;readily;boards;senior;binary;arnold;barely;caroline;leonard;sailor;sailed;candle;roland;carbon;candles;oracle;coarse;dances;brains;carlos;layers;cylinder;yields;scared;ideals;sidney;isabel;bodily;carson;disney;denial;reynolds;balcony;delays;bailey;secondly;cradle;barnes;dancers;learns;boiled;claire;blades;nobles;syrian;cables;conrad;bradley;brandy;anders;scored;dancer;boiler;lisbon;barley;iceland;ronald;relics;cabins;lindsay;debris;lyrics;serbia;arisen;nicolas;barney;nearby;bridal;canoes;broadly
15,437,6,14,10000,16,88,administrative,4690,14,476144,568,480834,1408,7952,5.38362E+12,started;instead;matter;master;native;raised;remain;inside;minister;remains;stated;artist;matters;stream;martin;driven;visited;attend;invited;dreams;divine;trained;distant;servant;marine;strain;animated;varied;retain;maiden;nevada;intimate;trains;drives;armies;natives;advise;invite;attained;indies;traits;stained;attain;remind;merits;varies;divers;trades;adrian;transmit;transit;initiated;tavern;amidst;advent;invest;strait;treats;reminds;inmates;satire;marian;strive;andrea;insert;strand;miners;administer;anders;radiant;adviser;admire;strained;armenia;retains;meridian;attire;marines;ardent;arisen;davies;invites;interim;variant;invade;mandate;invaders
15,476,6,14,10000,16,101,recommendation,5300,14,436127,672,441427,1616,9408,6.71116E+12,common;certain;action;command;modern;created;direct;centre;entire;moment;domain;remain;nation;ancient;doctor;manner;credit;mentioned;recent;notice;remained;motion;contain;contained;create;martin;dinner;center;income;creation;mention;entrance;editor;remote;comment;noticed;commander;trained;romantic;tender;romance;doctrine;moderate;notion;norman;marine;retained;earned;commit;reaction;donation;retain;antonio;donate;maiden;diameter;emotion;recommend;random;meantime;decent;renamed;encore;intend;cameron;commented;marion;eminent;traced;nominated;termed;remind;morton;decoration;norton;ordinance;monroe;cement;conrad;ornament;rooted;admire;dancer;carmen;canton;denote;contra;menace;contend;antoine;remnant;trance;erection;condemn;ontario;ardent;rented;trimmed;mormon;manned
15,310,6,14,10000,16,118,consideration,2161,13,550560,823,552721,1888,10699,1.11648E+13,second;certain;action;instead;reason;section;indian;distance;conditions;condition;direct;raised;direction;nation;ancient;doctor;inside;credit;consider;cities;nations;notice;instance;edition;decision;contain;contains;contained;dinner;actions;creation;indicate;editions;donations;editor;indians;sacred;incident;consent;noticed;directions;trained;doctrine;notion;stored;senator;strain;reaction;doctors;donation;retain;senior;anderson;antonio;donate;trains;actors;incidents;escort;indirect;indicates;traces;sooner;donors;intend;discretion;editors;indies;stained;traced;tension;notices;coarse;dances;tennis;trades;notions;decoration;scared;insane;norton;dennis;carson;ordinance;sector;decorations;dancers;satire;doctrines;treason;conrad;rooted;insert;ascent;strand;ancestor;anders;scored;dancer;intends;strained;constrained;retains;canton;sanction;contra;contend;antoine;trance;onions;ontario;creations;reactions;ardent;arisen;canoes;sanctioned
15,315,6,14,10000,16,120,representation,2674,14,601297,819,603971,1920,11466,1.32963E+13,present;person;interest;street;reason;report;points;station;entire;nation;parents;parties;nations;estate;artist;reports;senate;prison;patient;eastern;represent;instant;enterprise;priest;nearest;partner;praise;portrait;transport;easier;repair;pierre;parent;intense;pattern;repeat;resort;retreat;prisoner;restore;arrest;protest;senator;intent;strain;retain;patients;senior;partners;patent;persian;painter;trains;porter;enters;operate;pension;retire;internet;presentation;portraits;patron;easter;ernest;patterns;prints;rotten;pioneer;earnest;traits;tension;tenant;tenants;tennis;sierra;repairs;insane;transit;patriot;entertain;petite;persia;interpret;pirate;painters;strait;printer;patriots;nearer;treats;preston;satire;restraint;potent;entries;treason;serpent;peters;insert;potter;penetrate;airports;retains;patrons;transient;penetration;treatise;stanton;torrent;pioneers;antoine;attire;teresa;arisen;pastor;terrain;repeats;norris;anterior
15,460,6,14,10000,16,123,demonstration,4981,13,647529,808,652510,1968,10504,1.34886E+13,started;instead;matter;reason;master;modern;station;domain;raised;remain;nation;manner;nations;remains;stated;artist;matters;stream;motion;martin;dinner;attend;mention;donations;editor;instant;dreams;trained;distant;notion;norman;marine;stored;senator;intent;strain;monster;donation;retain;senior;anderson;antonio;donate;maiden;emotions;romans;trains;modest;emotion;armies;mansion;random;sooner;donors;intend;manners;marion;madison;editors;omitted;rotten;traits;stained;tension;nominated;tenant;mentions;sermon;tenants;remind;morton;merits;tennis;trades;notions;transmit;insane;ornaments;transit;norton;detroit;dennis;amidst;stationed;motions;strait;minnesota;monroe;treats;reminds;inmates;satire;demons;treason;ornament;rooted;insert;strand;miners;anders;admire;maison;intends;strained;retains;rotation;transient;stanton;domains;ransom;antoine;attire;remnant;tomatoes;onions;ontario;marines;ardent;arisen;remnants;manned;ottoman
15,493,6,14,10000,16,127,advertisement,5522,13,630669,836,636191,2032,10868,1.40495E+13,interest;street;started;instead;matter;master;events;entered;native;entire;served;raised;remain;remains;stated;estate;remained;interested;artist;matters;seemed;stream;desire;martin;senate;treated;driven;eastern;attend;severe;determine;estimated;desert;dreams;nearest;trained;enemies;tender;estimate;distant;easier;servant;evident;marine;retained;earned;strain;varied;retain;maiden;trains;diameter;seated;enters;resident;drives;armies;natives;derive;advise;renamed;veteran;invested;diverse;easter;ernest;tested;deserve;inserted;earnest;adverse;traits;stained;terminated;remedies;termed;remind;merits;nerves;varies;divers;trades;transmit;veterans;transit;esteem;tavern;amidst;steamer;reside;rested;advent;invest;strait;treats;reminds;inmates;satire;strive;entries;insert;strand;miners;anders;adviser;admire;strained;terminate;retains;metres;determines;treatise;attire;mastered;teresa;redeem;marines;ardent;arisen;denies;denver;vested;rented;davies;invade;invaders
15,451,6,14,10000,16,160,considerations,4897,14,754631,1132,759528,2560,15848,3.08147E+13,second;across;certain;action;instead;reason;section;indian;distance;conditions;condition;season;direct;raised;direction;nation;sister;ancient;doctor;stories;inside;credit;consider;cities;nations;notice;instance;edition;reasons;decision;contain;contains;contained;stands;dinner;actions;creation;indicate;editions;donations;editor;indians;stores;consideration;sacred;stones;incident;consent;noticed;directions;trained;seconds;crossed;crisis;doctrine;sections;notion;stored;senator;strain;instances;saints;disaster;reaction;doctors;donation;retain;senior;consisted;anderson;antonio;donate;trains;actors;incidents;stairs;escort;consist;resist;insisted;indirect;decisions;indicates;traces;ancestors;insects;sooner;donors;sensation;intend;actress;discretion;editors;considers;indies;distances;stained;traced;tension;notices;assert;coarse;dances;tennis;trades;senators;arises;notions;decoration;scared;insane;norton;dennis;assertion;carson;ordinance;sector;strains;raises;decorations;insist;dancers;satire;doctrines;treason;conrad;rooted;insert;ascent;strand;ancestor;anders;scored;sinister;dancer;intends;strained;constrained;tossed;retains;canton;sanction;contra;coasts;contend;antoine;sandstone;trance;socrates;onions;assent;ontario;creations;reactions;ardent;arisen;cessation;canoes;sanctioned
